PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135
-2.11700074940718,1.1326373437848154,-0.07335258608859682,2.018012243679585,-0.35920947241808376,1.2032750206579677,0.15120774384053093,0.4473206552343303,-2.7870294906411814,2.5761679497946526,1.4549158466590166,-1.9537423476405962,3.760728546261755,0.009725529595271938,0.8432825418374573,1.2363497302115032,-0.7398300790304192,0.16376457391073618,-2.0478321219736073,-0.330566454639139,-0.7179966171814434,1.3772089480774126,-1.1116768921207658,1.6647485891767357,-0.5841506893618628,0.9348637257799278,-0.5272283372833563,-0.31578076790293635,-2.061668149878338,-1.7772861081539206,-1.4696587357826227,-2.668141511526416,-0.47831885340309654,1.0594965346455845,0.25290087994872124,-0.3710455565353346,-2.0872883318474402,-0.9995881151026982,1.8317038697410608,0.1779364754308428,0.7679323809745153,-0.08119893021377847,1.7861858644992117,1.259705993372807,0.4934451048924199,-1.12042767576174,-2.453000759888758,-0.23658775102720245,0.5645770067802308,-1.390492103801423,-2.0924664875038976,-2.52312540283926,-1.2730730172625768,0.641781589939677,0.25948772008194104,-0.8075786507749236,0.8050228012117762,3.671523604717347,0.14330991893133788,0.894522881624701,-1.7764139440722448,2.540155522129052,-0.3064123721907759,1.1137090265197214,-0.13044907758457122,0.7653720623525734,-0.33677936474195985,1.3772826115488084,-0.7087783367788837,0.5303817541434238,-1.7409397514184806,-1.2322118638493584,-0.7288915687820077,-1.5352608990638263,-2.018950008704373,-1.2916764293722376,-0.10935232233519486,1.4755901427692504,-0.19629516992024074,-1.6857531859209178,-2.640367902473093,-0.3287833956981772,1.5929301110098855,-1.682553968420663,-0.45031115292909973,0.7884367976684733,-1.230102696124184,-0.653607417674865,0.47396429898886155,-0.825187908816932,-0.33392160466127857,0.18961028281788242,-1.0103096277893604,-0.13159532938927657,0.7400163117968688,-2.605614600810258,-0.7009064910535276,2.1148608956524404,1.126585686210428,0.6901067752313802,2.021399561846976,0.4721725779960601,-0.10091305553177825,1.67523790117956,1.514687347778919,-1.18563426076561,-0.02202464301905119,0.2573590446866193,0.07027542030323453,-1.6259447476504845,0.4753417020248073,-2.2267798920229636,1.43522744698726,-0.43964833848712453,-0.029208012276777634,-0.4799787073181221,0.6305822459442553,-1.0400047827908978,0.5789479233404543,-0.41171078397004757,0.2624149089167533,-0.2673558110563196,-1.5204746093408563,0.33064594717223456,-0.6815153908281296,-0.4999221282532089,-0.5918525754730904,-0.6099747867773286,0.9825305315122131,-0.9604259584433925,0.1354202612729774,-0.06439495441760903,-1.2880757995572774,1.4133837825366302,0.5825500229399989
0.7643379612785585,-3.1307929534025933,0.11669718632580664,1.9607144764466944,2.1785111187183195,-2.7685775373154446,-0.4326740028821462,-4.927410498785441,-5.5976512212514695,5.652549676525075,7.170797950782946,-2.7084286670990427,6.580805399979721,-4.658229181679486,-3.1463768863857373,-0.6633400108139428,-1.578197377925769,1.242696957676176,-2.2678162900398298,3.1031342574877065,3.913703279308732,1.5613383891070203,2.272506730563164,-1.627053350727812,0.5766211083150914,2.2895527213296902,-2.2877478085531275,-2.5432607813826458,-2.4902555388722356,3.225269495164338,-2.7477517671464216,-1.4508421940015157,2.5214373156371526,-5.634287957400463,-0.22823860540392318,5.575296719631715,0.6113688912417342,2.0678329362031387,0.35834677459231684,0.08225132232593799,3.0821594270234782,1.8206172819196529,-2.004640288309256,1.6034713949775548,-1.2415827968412845,-0.17659562119206584,2.047302693974025,1.9411986358273257,1.278843915328766,2.8683695418636224,-1.4803884317873361,3.8124314780670883,0.0028554031633515526,-0.6025666368977954,-0.8118953491597305,-0.287128338135842,-1.638070951718257,-0.8562328737618372,-1.5823882823809854,-0.6166842987803541,0.9628324735822393,-1.2262949994644423,0.7228263956495038,-1.2010510792998743,-2.3989251383993255,0.2226144074760944,1.8561372932814157,-0.4909586873423948,0.6655593372927875,-1.428169537263479,0.7354035100415666,-0.22680249112535858,-0.9142713074923405,-0.6711993815884205,0.41067170917010226,-0.9168001983280077,-1.699051570809427,0.7269057722718286,0.26211170282310936,-0.1846229080382925,-0.7638671736818973,1.2793934339574187,0.27898084219944785,-0.4274369255160896,-1.0526063675542257,1.256463512489347,-0.15016306794632164,-0.39427199871393065,0.9505182873323992,0.805191400124195,1.430009133893263,-0.0963822305395574,1.4169435442994567,1.4832581699597047,-0.6687058667409392,-0.008273306597255916,0.866640003805365,0.7987382083951928,-1.2310755227506371,1.5475568095208105,-0.2747169713266776,-1.193624908733463,-0.5621825786917041,0.952247904022807,-1.0046500432663488,-0.7829618558369387,0.0804632545462035,0.03633049626309108,0.4703673991445386,-0.9531625124107705,0.06425763882506483,1.2747310831812713,0.44431079946249935,0.5871737276627166,-0.20320716092209257,-0.3997260741895379,1.046575088264125,-0.6299963000444445,0.012056237856825854,-0.17470092878832288,-1.5139871090136017,0.8013919377639258,0.1943683624249411,-0.9206942411848187,-0.1513253061022021,0.34491365315730355,0.14094987081276308,0.0037556991109384415,-0.04531801372433544,-0.5430938069513794,-0.27950769301301087,-1.2002956499780235,0.7328029935113922,-0.3092558222642009,0.16889830663964922
1.3449819150155797,-2.1115236281247434,4.495932837619168,-0.150805024919653,0.29082775072364697,-0.2581972651432302,-2.8444918121647094,-0.6367726853495341,3.7051134278581532,-1.8077015113909636,-0.3121458666475148,-1.4543650503950487,1.8585136273542928,-3.222684675024173,2.810452269881164,2.759936444891194,0.5582983857920435,1.7901307581639174,-2.5056555213272627,1.2852015048167185,-0.6046529516768083,1.3348432361792288,-0.41219286322613896,2.0036110635454785,-3.9124941409858147,1.4383400440979988,1.1425592816187735,-0.7526676533977013,-1.3760458997217109,-2.3579313526168364,-0.9780511825673075,-1.9240022483274863,-0.5570172302445526,-0.4658920448282182,-0.516803521954512,0.9112644855059425,-1.2831089627249872,-2.6853646371988424,-0.941458102496369,1.2498192266070536,1.227920455622092,-0.3205720054643553,-0.5731245868671339,1.2048154923270613,2.161490565723746,1.5663962875304676,-2.7047992367118345,0.23462215253056692,0.932143112935135,1.9357311874967413,1.381000553154146,-1.4663887420659534,1.217078603931425,-0.1682493132700442,0.7975544410200083,1.6364587381772633,2.0500073333826783,-2.4746229599160445,0.8536651377553772,0.7600999840706657,-0.31575384274669155,2.024027256045824,0.08448585149355543,2.308041550390831,0.5416035582957895,-0.48944450213836077,1.6780774492198771,1.149503077807762,1.5511373573150784,0.732719109956796,-2.5920471276591424,0.2866598987803966,-0.762479906260601,1.0043852750165139,-0.3287441388324484,-1.118298358113935,-1.2957096377979136,-0.16495327699251938,0.5752224400056153,0.6119854439735501,-1.3757595860887202,-0.5881743740847363,-0.08867113526616455,1.1851796977371618,0.6875938600956365,-0.5281795590633507,2.0485767686095824,-0.343735714377775,1.664577006634432,0.1337185493365583,-1.3126990525804108,0.20743299582853333,-2.0688066752679855,-1.0389405325931744,0.19238977099689802,0.3084688183978665,0.2546961623213461,0.7672570804585447,-0.021878808270616102,-0.7663572014417925,-0.4198441995846044,0.8049386908357944,-0.25812256669876077,-0.8607840173344145,-0.10078408663006996,0.5861290174205137,0.03465535328579227,0.461076181600188,-0.24237750810055583,0.3162726564283871,-0.07669743124872296,-1.2102930722148764,1.0226124526592744,0.03047378819349944,-1.7876208926562644,-0.17752633675492857,-0.9267239696071718,0.7986417272088756,0.7956541057190818,-0.6200355696640626,1.1993771076495354,-1.5732396786031937,-0.3919231206405552,-0.07074025727757562,-0.880146940501948,0.6997675983233876,0.11585044178596898,-0.22609086882854115,0.21437166846174516,1.320856243818253,-0.5115718483598191,-0.3329905338369427,-1.3412620923575178,0.7267109356400475,0.7389018157593649
-2.825414002682019,-1.4723868846473445,-5.636019210372126,2.3785295962794346,2.3624900264394366,1.6242341371614955,1.0401059363381082,-0.8441706730550017,-1.8554129767220549,-4.201533605198702,2.9159672514445525,-1.314972708815778,3.717852351031174,0.8732283716301164,-3.1147976429778717,4.853711824704615,-0.07746240377863867,-1.9580636792395156,3.1328179969349756,-2.5235436446340525,1.5436115181419772,1.8350159443237606,-1.0522214422969247,7.287407182951509,-0.8770564560932023,-1.9213670638177585,1.387905405408524,0.2844480048773677,2.883243509244979,0.7948619691873996,3.604325577817455,0.22927590610201387,2.706120063547304,-2.1421883426295483,2.4477015322180513,-2.519275964661839,-1.4802929164542384,-0.9106552537037708,0.6192441162678419,-0.8982554193742495,-1.4727037656997635,-0.8997237087725984,-2.083302761667825,1.8677289370117343,2.2247208962175913,-1.0983258648506937,-3.510278690080098,0.8920182236206924,-2.9055177136225354,-1.2358749035194143,3.2222803089155847,1.4032611592325843,-1.6435898190345177,-2.035369326210575,2.206314044910557,-2.2940764506724234,1.0429638277072457,3.083838392614879,-4.67926356866475,0.5916191137876208,0.3664719209132048,-2.1709629474439622,0.8637398613048293,2.3213054808286158,0.6194419529888922,0.7062309240393928,3.17489495511815,-0.679409950053151,0.016397420070147523,-0.3199548677057533,-1.2744498725662776,0.48007984433100165,-1.7607794938053893,3.50327638998751,-0.18885239748696367,1.625492091051576,-0.4091485404357941,0.8911549234728323,-0.7952383977689336,0.21667621017236582,-1.0859764996391832,-0.8196773006219193,-1.0702040693775172,0.601897057938305,-1.8909287341135477,0.1733773724532614,-1.7968552425383642,2.3467124530944847,-2.576171290502459,1.5076106948268315,0.3467004938542177,-0.14155348172485388,-0.8748715393333069,0.41943891352265655,-0.47326370423205577,-0.17688961778577716,-0.47467526284576733,0.7992667253434339,-1.9168129801852154,0.009429580704350588,0.6128648858016348,0.9214573062074635,2.2988645749524106,-0.578567574328775,-0.13109002048280852,-0.7833985026548037,-0.48560037764381947,1.2267026541572834,-0.9702124152278303,-0.42211607750558633,1.3356701010685823,0.06165367336541946,-1.16665657399988,0.15292753764610578,-0.6225395294985394,-0.2617430385342865,-0.16598306174002733,0.6660632967800952,-0.5832651417825027,0.6777452459314047,-0.12131689704421865,-0.1092978817592755,-0.5773143154231647,-0.010856884843121592,-0.3199464865894402,-0.43223671632789107,-0.42366535444536885,0.7155127459896591,0.2945452645186364,0.3296727817853565,-0.6046100211685516,0.054074779276979616,0.6950760118711548,-1.2033697469989635,-0.12046885598072823
-3.0195398045753548,-0.11598239743825364,-1.66059104612265,-1.7360036447220764,2.7561505443958314,9.443104615817441,-0.5340675192938807,-3.251771400651926,-4.153801465784413,8.68824008558516,16.027699849885984,6.459235990236065,-13.515874456615666,-1.2252710892996705,16.294597914990916,-4.981066634430657,13.610309562162062,0.9821371335946676,2.9654958854797737,-2.0060799708630914,1.2099155881761998,6.033522510806055,2.1834810392882478,-1.7029785725230395,-1.7953992776303334,-2.4538423301128978,3.921344753401685,0.5298171403354409,3.134764710568816,-0.3497635427085948,-0.5585635991379873,-2.8365933903146567,-3.7189650587026177,1.2172976749424251,2.3084080977289627,2.3343880754560007,-2.6067576654724007,0.9198498352460248,0.7747564165409809,2.3471658190917086,1.3148554409713522,-0.385575413326982,1.4975209843360002,-0.4666083640399839,4.854866309086215,2.0841703459204606,0.11756675359516185,-1.0494670789714893,-0.40489624965332094,-0.16218269558479917,0.03978382051792767,1.6583035263548707,1.5406926138061692,-0.03171556318340085,-1.343953563702298,-1.7317073457238596,-2.381238157949055,0.3484819225701115,0.6573046926464772,2.058741221277738,-0.6037036192412706,-0.661928703783491,-1.577508261125513,-0.48272514158745,-0.4965924345516246,-0.08860218803318984,-2.103186397053729,0.61437751717918,0.191886615670573,-0.5736928869236286,-0.2451607492686162,0.7286648023865063,-0.5415209562729285,0.6987765754478403,0.7085366976826063,1.2520354589775637,-0.36956049032349975,-3.2729886899635097,-1.6462849782527698,0.6334476318697172,2.9162731031289932,0.3753073359074623,-0.34689845526312346,0.17650712626943246,-1.797330589079762,0.2222571727018205,-1.0984957244811273,-0.24453728385223292,-0.2340849742589577,0.2517764361899421,-0.42927766245932664,-1.8121526061865605,-1.188772378405113,0.8581541015649632,-0.6676213495059167,0.03581054570234196,-0.5991457825169197,1.084973040795523,-0.5417503413386711,-0.6265637599558934,0.5928765055379874,-1.263011741082622,-0.17194991583093253,-0.4133020850834813,0.9720152381112027,1.5510184362835644,1.9118319861233235,0.7511410550900882,0.14661528772079982,-0.9020859144661367,1.2243753064016754,0.794413399682134,-0.26363144999048604,0.4370163897195223,-0.03953391645597885,0.2998956569398246,0.389553097921759,-0.37780204579877785,-1.1923390756867085,0.38018491935401955,-0.2765001246338462,0.5020311460743394,0.16890059164485324,-1.0936383142656103,-0.3513438736277304,-0.18754072433733918,0.03932937553153274,-0.7954110209791577,-0.8027631105880064,-0.26573218139846644,1.0642634725514155,-0.3009051388901936,-0.2591983636393575,-0.05272575215454959,0.016137250080832184
-1.851899403043537,0.9492542122818162,1.2343152305608365,0.6877036750499504,-1.066610478499922,0.08099633573924245,-0.06996905408398311,2.373302678480868,-0.2749635066258915,-0.7269403959110369,-2.2128246770702393,0.06643771412966504,-2.139669037239216,-0.5278261822156003,3.023365477293169,-4.175288842688807,-0.14728622372841527,-0.7996286687486699,-0.815296072805632,-0.6865332665866511,0.44873207569508966,-3.7603626412012554,-0.9655266850186474,-1.1263516381028529,-0.8285145957402286,-3.6477695469525218,-0.8456524465361246,-0.6348799314033542,1.106348594452412,-1.9233628345135458,-1.226891859760855,1.3024292403693996,1.0448905800858064,-0.22658903761691646,0.3191013093985972,1.2916706903350756,-0.2809778924436845,-3.257399823748945,-1.1223651214234867,0.554671928052756,-2.4051032596993696,0.19139670406640732,-2.3741573339270747,0.3988444666607421,-0.21872584945960952,1.5563753514764258,0.8941298743380158,0.3334751589172855,0.0040623295159599665,-1.200695214907234,0.4518134957676231,-2.984457707495528,0.39507727812035054,0.4013035158152694,0.9665292973965597,-0.4402908763454364,1.4260724899765633,0.2686343246511484,2.003714652003965,-1.7359233656575552,0.3359846535128471,0.9985739171876813,2.5309746989481265,0.9685621138019269,0.3798303307620971,-1.9333679487012783,1.8028729611378178,-0.3571258163228463,-1.2873337533009543,0.5487161456623426,0.28310694220966864,0.9520698285997824,2.0025099425489796,-0.5778762585704995,-1.4482047753049352,-0.4993297765190402,1.81079231976939,-1.4873709971093692,-0.2397429191192187,-1.7834953347921019,-1.9452970746863263,1.447983231243913,-0.7535390103672095,-0.2121333225546551,1.8230531531240861,-0.43574068559548385,0.42494889237720174,0.7253717350193152,-1.2252580703343379,0.06688632440287597,0.9949251558303837,0.3639722151354414,0.5838603782335167,0.8042180883223523,-2.7331620331474658,0.5491697048874082,-0.11246618554455191,-0.1846094900735126,-2.146927467920934,-0.4458634841762252,0.18652828249884265,0.045671968394250084,-0.29812477473838733,0.5717757807400026,-0.2241400355562694,0.8106774537684845,0.7125551048463182,0.5761410251790675,-1.0642034173511645,1.7704381287726698,-0.47851702914581506,-0.10294205654032407,0.07159052756633041,-1.1377735383280503,-0.9539324032943298,0.9943340157005567,-0.3329881116254762,-0.970799522625099,0.11208322487278816,-0.5670447213915984,-1.66536652245599,0.5642709782037166,0.02497098382174729,0.5947676655629242,-0.21836449744276676,-1.3272618725909588,1.788385763832451,-0.6202986735149454,-0.2126695841663487,0.07203540880172675,-0.3078989091220459,1.1926008182210583,-1.5225220284646332,-0.07399338739038346,0.8719802066818219
-2.2234802338458386,1.269158742036726,-1.162608276331927,5.789123294934564,-5.699664779421296,2.6091310700877197,-5.781165093827821,-2.3577455892927177,5.211091143598329,-1.801943304943497,-2.0852649480588266,0.7365812332865138,1.5204269661870036,-5.251846125681915,-0.34513235244364193,-6.39902308542728,-2.956169082949567,-1.4010881177427394,3.980923539503172,-3.232014297653832,-1.5213194849882885,4.41836437160478,-3.97216546695821,-1.0056808796711654,-1.1690493249021054,2.911038097760875,2.5085666525561017,-1.0338935311498656,1.035452660584179,2.0119280298738547,5.166224389062307,-1.2932713042631616,2.8986761179212035,2.328455430829466,-1.1832516970986642,-1.4637276297109467,-0.18395502886312706,1.3664709984953687,-0.354178605719011,2.9916077080200174,1.2498259647779737,-0.2771152829198304,1.9476546282799538,-0.8899822920182889,0.5879952731825856,0.959124410160945,-2.878320015379568,0.4167654813308391,-0.4617346936836391,0.9946633537140757,0.7445047932927983,-1.3435410721475145,0.9965023168046993,1.3400791103477316,-0.5817739188580368,0.28594593745674546,1.2786898176943007,-1.793700369949334,-0.08610227981983601,-3.178345087355957,-1.3856106295134398,0.17607448911608178,-1.0595444200778423,-1.8796046263345167,0.9475322080245505,0.7040448161336726,-1.0105048716868135,-4.101605125133972,-0.6957125506086436,-0.34878707071302795,0.39487474536050293,-1.326894173907178,-0.27540251959831796,-0.5697797678648989,-1.310748798131533,0.7702235764337348,-1.3619301768370071,0.07906846776427597,-1.5130572225110193,-0.5584191889555736,-0.5046586804761105,1.0334105292142568,-2.451469894775754,-1.3402720350762092,-0.15148771226814067,0.11973146812883352,-1.5116202490326385,-0.6688145127416513,-0.004424891631664466,1.12424032156988,0.9703388048900096,-0.5639889577067031,-0.5647395448215691,2.588985895455966,-0.3870758329187307,-1.2346298444300843,-2.105483789229385,0.5252097472682102,-0.8335409690806429,-0.7622592600821925,-0.8890639801694312,-1.2458816353734186,0.1294026106813874,-0.05441810481850127,-0.30209286852211276,0.4498325016779196,-0.42163738025187525,-0.07530313723802147,-0.6185285325254533,-0.6781097772281603,0.9839834282244528,0.6074538014536882,-0.5671145176593259,0.6542381419298939,0.5939660221616117,0.5728077032542624,-0.4510576836904208,-0.10087225188226409,-0.1890376864441159,-0.07771355149476804,-0.910158537157742,-0.10119179803955007,-0.5094714504437159,-0.4370218331965218,-0.7302915258806832,-0.15796318866666192,1.8703111044447314,-0.09055960693693467,0.7162004705199577,0.23864094794801646,0.805404500534712,-0.5783122620098597,0.4398142423689758,0.5113366527863283,0.6832704005353509
1.1569418228184634,-4.792206170159406,-3.019233079163639,1.5961349140499015,-1.5784052579981387,-1.6918799462611334,0.5547186191433648,-0.15955545201834578,-0.6405910295056728,0.6015196572692857,0.8653920090483312,0.05493437103562375,-1.1289483535080689,1.1041190415824487,-0.9931095011645517,0.38535459145817896,0.280312376178266,-0.8302472614913743,-0.6397569019663949,-0.5720087072852711,1.9520899000403096,-0.15924923988212858,-0.4859592487012038,0.7212852716132931,0.020879584499410145,-3.0436573160883453,0.8009133083895507,-0.3387526419812631,-1.3537941848423043,-0.032058761067404885,0.6870542641834513,-0.060997687339952415,1.8199124607022474,0.21828087563296622,-3.534674100790216,-0.19046074737139992,0.8340752146051175,-0.3772016748347818,-1.2132330378344167,-1.3196292890470347,0.05932332008602784,-1.8954358058190344,-1.6807399856039014,0.4383062559418019,-0.9953659002148986,-2.547552268590955,-0.15054994129042276,1.733205401803521,-0.5712434986613814,1.5459875680906618,-0.4266520473449711,-0.8037089212992825,-1.1781385140687675,-2.7383369236441926,-0.733375962870817,-0.41027030702005246,0.7328908969743279,-1.8180394052756772,0.7366606607748821,-1.5209991520692192,1.291296924305347,0.8658085044867591,-0.9948055876841012,1.327340324910391,0.42949008093603186,0.21493087994528443,-0.16253129501547925,1.1987733079255476,-2.3447123607965326,0.20244387581583964,1.698269106141231,-1.7270097182204467,-1.1502594871037235,-0.4800172243685382,-0.6948768580127876,1.6185300502067081,-0.8648973493985933,0.3503648637628994,1.084497356560534,-0.96979570874595,0.10228931633863074,0.9048898209187429,-2.046421631257661,0.17087057349656923,-2.080441336537941,-1.4440921383755407,0.1559038039060085,0.30161551043402846,1.3551787264923871,-0.09029509827383751,0.8448771646360611,-1.1784041127169271,-1.589899354711234,-0.22891616093564132,-1.260375936850732,-0.17122921527940577,-0.9434208379120538,0.7569172673060155,1.1700411789136087,0.8749216376492874,-0.6484713961448277,-0.2608384934095458,-0.7922062598464858,-1.418619349295558,-0.15466970510244896,0.23663198711670483,1.090597105816069,1.081370709243194,-1.2750961154692775,1.3939998100878954,-1.5915468847491763,-0.37182326239008967,-0.5999720856455255,-0.36736933399243926,-0.5257776369154677,0.9275140192037241,-0.26004119826015876,1.3318305574655291,-1.6965400994477124,-0.7054733120453777,-0.9631841670230146,-0.24863140808418113,-1.7470766802049926,-0.10258677479867938,-0.6386903458529041,-0.2914109911389886,-0.4079596080793749,-0.912506694894333,0.8272260964473473,-1.1271050523523625,-0.8295345781525666,0.403148159885002,0.3124710128181199,-0.7830895337383552,-0.44224113606581233
1.4055127938842749,-4.323679602441103,-1.2748318686095066,-1.0360525156403428,3.124829526547081,-3.3456433103957552,0.7595795557653695,-0.1869780941154041,1.6463138478231123,-0.670867241659193,1.6976931149677403,-0.33154963540311727,-0.13377941836471985,1.125853159104809,-1.2692707522744473,-1.1079854637871143,0.6181533080604726,0.15412197314430925,0.27089265420015773,-1.0901911614251125,1.1959728680070019,0.533763480627833,0.754690884312405,-0.5670605898533306,0.7077572948235821,2.265134431482082,1.0978917771120447,2.2286307387688984,2.5873416199154238,-0.0068307411286255525,-0.0609947391515806,2.773748551615252,1.087389136004194,-1.0802598037664344,-0.7310071373701917,-1.473003552716953,2.3797497191384123,-3.560610614042265,-0.5711218732205778,-0.5659689734075406,-2.251446876376636,0.1413864799920284,0.33313851874897377,1.4175207174032707,0.9356350344601161,-1.4566665675521475,0.9425551893395676,1.3227878012330974,-0.962188155105717,1.407334584299265,-0.7863498787486317,0.2681428894422692,1.13411112983323,1.4784045657717713,1.5522933085912092,0.9916777944011143,-1.0466016280554613,-0.10113974083785332,-0.5931119239976443,0.32023229890152355,-1.3086267241463008,1.0991426670310993,-0.6474664477232042,1.7205566035967113,-2.1884208587748097,-0.6332137580039587,2.2123972834168937,-1.5839255878077645,-2.1631054881677723,-1.096478751326548,2.9185941176286105,1.226868288863917,0.8078275267195348,0.21686201292537838,-1.8243238572003837,1.0665588880323655,-0.2059280153345115,-0.9547840164826374,-2.8780953319100595,-0.08116155516425715,0.7284680037086474,0.38404671428980985,0.20083802079556268,0.991676126933329,-0.3020946132768598,-0.06706620759215201,0.6914321798612255,-1.0980166875359454,-0.8443357138242853,1.4922464391366177,-1.431948378475256,-2.465365075758217,-0.7926982909787414,-0.3642529134807853,0.6292639005877939,0.13866531291883685,2.74860044282634,1.4392926603198777,-0.3653307804384806,0.7789657019429074,-0.5691358677793152,-0.1854526254230928,-1.14756390747546,-1.359437552268352,1.1644538263803232,-0.4803111481144099,-0.4589541599923895,-0.5285953500699658,-0.8615036715729579,0.4535702917109221,-0.8748069230057526,-0.31774102319548747,-0.0030755922399281327,-0.3192057560117252,0.16600546855702042,-0.014386003910803793,-0.03062771802143612,-1.3675607512915986,-0.6923036749933432,-0.08785050791411311,0.6995683294793611,-0.10421961628686473,-0.2718457092491557,-0.9944829945320207,0.5856292034980377,-0.4094377837864049,-0.3666888713612794,0.8132091233007177,-0.38716670445269785,0.34244420469684933,-0.8897674924527333,-0.5817591396093957,-1.4220147630488442,2.013383464371497,0.48554410197338227
0.6201366856951505,-3.5463526317104206,-2.0763810963972094,1.120531945943183,0.05439165462405201,-2.248390734145625,0.791669267417878,-0.7375606533900821,0.4713734115416144,-1.7869864122928,-2.6045788278052817,3.955275448394728,-1.0319335957663431,0.003574620842656905,1.7204949298870356,-1.297991345225447,1.9107955718915348,4.018206948741459,1.9876570053709814,2.8554151184749044,3.9628441830759784,-2.338142845136322,-0.8464049576329098,1.6719541540939227,4.140007199298499,2.769705856888849,2.205554142990209,0.1943305341498201,-0.9764872960109227,-1.6357187767726848,-2.0338046230608464,-0.3709472580360138,-2.053153389100178,-0.7427408211370536,-0.8034247323850293,1.354784297731562,-2.133234624656798,3.7929690959335507,-1.1269278237398825,2.40758458296124,0.5227862227319435,0.21797607962559243,3.4694080015873054,-0.2879811753688937,0.049995650308518574,1.4092985319009725,-0.5893091480323673,4.632578788007326,0.9068330739608771,0.43205698491963074,0.9867986364472273,2.0308689531959123,0.36755663552644346,-5.065408841709126,-1.56090465108336,-2.8540893589824967,-0.432874438889658,-0.27425736447347226,0.34866905173324125,1.0340620617547283,-0.2258714574529049,-1.3648289097346666,-0.3092016613532668,0.4344852509534844,0.7072286351640295,-0.8253971235211934,-0.6286840403550993,1.8219035092806843,-1.9584689080068214,0.27518794526852164,-0.6352941749931955,0.6793618655841903,0.5205346361236209,0.7634520305982525,1.609008143115794,-1.045735264488134,2.3132383397490557,-1.5725340199282185,0.008711877476085112,-1.5860805763854635,-0.09298578036811693,1.0564842220630972,-0.3354237550662655,-1.4494440736326875,-0.11202801029429157,0.29360520145744917,-0.9759835896071509,-1.2494915086770906,-2.0831000748546136,0.9846722929068042,-2.2375146574938825,2.5186302740458175,0.048538074354200024,0.7354040852080349,0.4450796834757045,0.1743092775974614,-0.8072150467569698,-1.0567717541568418,1.635075947673084,0.5314489715549122,-0.8997076233427774,0.7781855504043617,-1.360391704938473,-0.9061967420837176,-1.9268820172580445,-0.9917718808446712,-0.5048772552022472,1.5889980326205047,-1.0143645967948898,-1.1135807399836706,0.1819498756872497,-0.8739093390086444,0.29365267624243274,0.7572394869649611,-1.309540213318039,0.23546093147148262,-1.265796771101401,-0.5386730705714687,-0.39579100964440705,0.43238313682529,-0.9456248983191985,0.7516861044279074,-0.9269579306732597,0.6087202308760115,1.214958418379827,0.011598055191279252,0.23653138230483423,0.2582347427150993,0.005137398112991104,0.2119607868975579,0.5395880393151181,0.3622939348878536,0.2745621120100272,0.8889757758755049,-0.6670086631024795
